user_id,predict
2,1.8006113876186496
7,68.04753250682006
15,4.904966492185528
18,151.58170022287828
23,0.3193466947716646
26,0.4981586745589223
27,3.104220878271147
30,1.0270471139670163
34,0.9296980998627611
37,4.77875692536097
44,91.4353433720549
45,7.397924322424409
47,1.9205668196160137
48,0.11094818789072455
52,38.61927860060622
53,264.12627991408783
55,54.990304463131245
58,0.40194248084790385
59,46.92428850427369
61,75.3350454457722
63,8.702041474068475
67,20.255159853744935
75,4.584131096695944
80,6.913183951513591
96,0.2932955162596352
102,7.321206553326476
104,1.4842315712323395
110,46.94753533773761
112,3.9299502643747726
118,6.279525603645248
131,7.501814018125181
132,30.78354683422874
133,14.622192831993216
141,0.48715006930602006
143,48.48064843746248
145,4.9532762015332
147,118.0397062786129
148,0.5412705978895866
150,7.595644829423227
151,3.820335238322257
152,18.776040932798495
154,1.7831725810097625
166,0.7666436781589117
168,502.7679192304093
169,6.055309919423568
173,1.8676488171252217
176,230.00129059323027
179,6.154753208655128
183,0.3569439682039616
186,0.3937281356224691
187,0.7551264809556635
196,9.508303074777775
197,53.408883986157214
198,465.9867775190784
203,342.1263339167249
209,20.098258914553373
213,0.6728419213887014
217,7.212307290297398
221,0.9084369681993454
231,48.05529181263717
239,24.431450865529825
243,1.6827163016128148
244,22.03884015230651
247,0.4181345936046386
258,4.852819296451175
260,4.372404824018442
263,250.8034171459015
264,3.9900105329669566
267,1.4624596598300919
272,19.531463348757796
280,28.700606383607596
281,6.46489154981879
283,123.46070940070416
286,20.903908508649643
288,69.62788579160208
290,5.154227347136286
292,6.6835454810564645
293,2.641240034020703
298,121.78066039707063
300,9.822019305841339
304,5.007374613817
309,16.159363726368817
310,3.563071007157392
312,4.808602872523913
313,1.2155635154397495
315,20.589882804026992
316,2.107140745987513
320,0.47079555359321784
323,89.6644257133335
324,1.3108601247027112
332,117.85300694001751
333,3.4074057639617186
344,2.402775748704317
352,0.9456531989476082
354,0.8059896130223905
355,15.21093593912748
356,5.698207907840559
360,0.4112084244335346
366,0.2883863237039712
367,18.652679448922314
370,179.22168980092977
374,1.6301330816006954
375,0.5567915364663973
376,0.26996297120207646
378,103.96222241928773
381,156.07468372886368
382,16.128550539044408
384,0.824724986314298
386,0.7349089909400399
387,21.56612808901967
388,1.649574375170967
389,0.2386409189444686
390,1.847569088779668
393,0.9569685404516575
394,205.86430380778233
396,0.7004900618657461
397,33.96910325608798
399,181.75411799645266
400,5.671149243093805
401,3.620905198328253
402,14.357129872127418
403,10.77567496504403
406,1.3878685241882978
411,3.02032446927726
414,195.81142354586518
415,16.006942661314685
417,16.057457034828634
424,6.137268011548682
431,28.68464450353729
432,32.53333612872064
437,16.364858470455605
439,8.21867860568148
441,5.090588410220894
442,38.1403824417795
446,2.9001065505483035
451,46.43429736059766
457,18.286976780125045
458,1.6739383322564172
466,4.803819991075774
468,17.87059608917612
469,51.47558654788072
471,16.109735828178184
473,52.01632488522526
474,102.42078023260527
483,50.61842859971623
489,3.7415820941186233
